Advisory,Advisory ID,Published Date,Updated Date,URL,CVE IDs,Description,CVSS Base Score 3.1,CVSS Vector 3.1,CVSS Base Score 4.0,CVSS Vector 4.0,Affected Products,Recommendation
Intel® NUC® Firmware Advisory,INTEL-SA-00323,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00323.html,"['CVE-2019-14608', 'CVE-2019-14610', 'CVE-2019-14609', 'CVE-2019-14611', 'CVE-2019-14612']",Out of bounds write in firmware for Intel(R) NUC(R) may allow a privileged user to potentially enable escalation of privilege via local access.,,,,,"Affected Product 

Updated Firmware

Intel® NUC 8 Mainstream Game Kit

NUC8i5INH

Intel® NUC 8 Mainstream Game Mini Computer

NUC8i5INH

Intel® NUC Kit NUC8i7BEK

NUC8i7BEK

Intel® Compute Card CD1P64GK

CD1P64GK

Intel® NUC 8 Home - NUC8i3CYSM

NUC8i3CYSM

Intel® NUC Kit NUC8i7HNK

NUC8i7HNK

Intel® NUC-Kit NUC7i7DNKE

NUC7i7DNKE

Intel® NUC-Kit NUC7i5DNKE

NUC7i5DNKE

Intel® NUC-Kit NUC7i3DNHE

NUC7i3DNHE

Intel® Compute Stick STK2mv64CC

STK2mv64CC

Intel® Compute Stick STK2m3W64CC

STK2m3W64CC

Intel® NUC Kit NUC6i7KYK

NUC6i7KYK

Intel® NUC Kit NUC6i5SYH

NUC6i5SYH

Intel® NUC Kit NUC7CJYH

NUC7CJYH

Intel® Compute Card CD1M3128MK

CD1M3128MK

Intel® Compute Card CD1IV128MK

CD1IV128MK

Intel® NUC Kit NUC6CAYS

NUC6CAYS

Intel® NUC Board DE3815TYBE

DE3815TYBE

Intel® NUC Board D34010WYB

D34010WYB",
Unexpected Page Fault in Virtualized Environment Advisory,INTEL-SA-00317,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00317.html,['CVE-2019-14607'],"Improper conditions check in multiple Intel® Processors may allow an authenticated user to potentially enable partial escalation of privilege, denial of service and/or information disclosure via local access.",,,,,Datacenter Microprocessors 2nd Generation Intel® Xeon® Scalable Processor Intel® Xeon® Scalable Processor Intel® Xeon® D Processors Intel® Xeon® W Processors 8th and 9th Generation Intel® Core™ i9  Client and Xeon E3 Microprocessors Intel® Xeon® Processor E3 v5 & v6 Family Intel® Xeon® E Processor 6th Generation Intel® Core™ Processors 7th Generation Intel® Core™ Processors 8th Generation Intel® Core™ Processor Family 9th Generation Intel® Core™ Processors Family 10th Generation Intel® Core™ Processor Family,
Intel® SCS Platform Discovery Utility Advisory,INTEL-SA-00312,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00312.html,['CVE-2019-14605'],"Improper permissions in the installer for the Intel(R) SCS Platform Discovery Utility, all versions, may allow an authenticated user to potentially enable escalation of privilege via local attack.",,,,,"Intel® SCS Platform Discovery Utility, all versions.",
Intel® Quartus® Prime Pro Edition Advisory,INTEL-SA-00311,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00311.html,"['CVE-2019-14604', 'CVE-2019-14603']",Improper permissions in the installer for the License Server software for Intel® Quartus® Prime Pro Edition before version 19.3 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® Quartus® Prime Pro before version 19.3.,
Control Center-I Advisory,INTEL-SA-00299,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00299.html,['CVE-2019-14599'],Unquoted service path in Control Center-I version 2.1.0.0 and earlier may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Control Center-I 2.1.0.0 and earlier.,
Intel® Processors Voltage Settings Modification Advisory,INTEL-SA-00289,"March 20, 2020","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00289.html,['CVE-2019-11157'],Improper conditions check in voltage settings for some Intel(R) Processors may allow a privileged user to potentially enable escalation of privilege and/or information disclosure via local access.,,,,,"Intel® 6th, 7th, 8th, 9th & 10th Generation Core™ Processors. Intel® Xeon® Processor E3 v5 & v6 and Intel® Xeon® Processor E-2100 & E-2200 Families. Product Family

Segment

CPUID

Platform ID

8th Generation Intel® Core™ Processor Family

Mobile

806 E9

10

8th Generation Intel® Core™ Processor Family

Mobile

806 EC

10

8th Generation Intel® Core™ Processor Family

Mobile

906EA

22

8th Generation Intel® Core™ Processor Family

 Desktop

906EA

22

8th Generation Intel® Core™ Processor Family

Mobile

806EA

C0

8th Generation Intel® Core™ Processor Family

Desktop

906EB

2

Intel® Celeron® Processor G Series

Desktop

906EB

2

8th Generation Intel® Core™ Processor Family

Desktop

906EA

22

Intel® Xeon® Processor E Family

Server

906EA

22

Intel® Xeon® Processor E Family

workstation

906EA

22

Intel® Xeon® Processor E Family

AMT Server

906EA

22

Intel® Xeon® Processor E Family

Server

906EA

22

Intel® Xeon® Processor E Family

workstation

906EA

22

Intel® Xeon® Processor E Family

AMT Server

906EA

22

9th Generation Intel® Core™ Processor Family

Desktop

906ED

22

9th Generation Intel® Core™ Processor Family

Desktop

906ED

22

10th Generation Intel® Core™ Processor Family

Mobile

806EC

94

10th Generation Intel® Core™ Processor Family

Mobile

A0660

80

8th Generation Intel® Core™ Processor Family

Mobile

906 E9

2A

7th Generation Intel® Core™ Processor Family

Mobile

906 E9

2A

8th Generation Intel® Core™ Processor Family

Mobile

806EA

C0

7th Generation Intel® Core™ Processor Family

Desktop

906 E9

2A

7th Generation Intel® Core™ Processor Family

Mobile

806 E9

C0

7th Generation Intel® Core™ Processor Family

Mobile

806 E9

C0

Intel® Core™ X-series Processors

Desktop

906 E9

2A

Intel® Xeon® Processor E3 v6 Family

Mobile/server/Emb

906 E9

2A

7th Generation Intel® Core™ Processor Family

Mobile

806 E9

C0

6th Generation Intel® Core™ Processor Family

Mobile

506 E3

36

6th Generation Intel® Core™ Processor Family

Desktop

506 E3

36

6th Generation Intel® Core™ Processors

Mobile

406 E3

C0

6th Generation Intel® Core™ Processor Family

Mobile

406 E3

C0

Intel® Xeon® Processor E3 v5 Family

Server/Embed

506 E3

36

6th Generation Intel® Core™ Processors

Mobile

406 E3

C0

8th Generation Intel® Core™ Processors

Mobile

806EB

D0

8th Generation Intel® Core™ Processors

Mobile

806EC

80",
Intel® FPGA SDK for OpenCL™ Advisory,INTEL-SA-00284,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00284.html,['CVE-2019-11165'],Improper conditions check in the Linux kernel driver for the Intel(R) FPGA SDK for OpenCL(TM) Pro Edition before version 19.4 may allow an authenticated user to potentially enable denial of service via local access.,,,,,Intel® FPGA SDK for OpenCL™ before version 19.4.,
Intel® Ethernet I218 Adapter Driver for Windows* Advisory,INTEL-SA-00253,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00253.html,['CVE-2019-11096'],Insufficient memory protection for Intel(R) Ethernet I218 Adapter driver for Windows* 10 before version 24.1 may allow an authenticated user to potentially enable information disclosure via local access.,,,,,Intel® Ethernet I218 Adapter driver for Windows* 10 before version 24.1.,
Linux Administrative Tools for Intel® Network Adapters Advisory,INTEL-SA-00237,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00237.html,['CVE-2019-0159'],Insufficient memory protection in the Linux Administrative Tools for Intel(R) Network Adapters before version 24.3 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Linux Administrative Tools for Intel® Network Adapters before version 24.3.,
Intel® Dynamic Platform and Thermal Framework Advisory,INTEL-SA-00230,"December 10, 2019","December 10, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00230.html,['CVE-2019-0134'],Improper permissions in the Intel(R) Dynamic Platform and Thermal Framework v8.3.10208.5643 and before may allow an authenticated user to potentially execute code at an elevated level of privilege.,,,,,Intel® Dynamic Platform and Thermal Framework v8.3.10208.5643 and before.,
Intel® BMC Advisory,INTEL-SA-00313,"April 28, 2020","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00313.html,"['CVE-2019-11168', 'CVE-2019-11170', 'CVE-2019-11171', 'CVE-2019-11172', 'CVE-2019-11173', 'CVE-2019-11174', 'CVE-2019-11175', 'CVE-2019-11177', 'CVE-2019-11178', 'CVE-2019-11179', 'CVE-2019-11180', 'CVE-2019-11181', 'CVE-2019-11182']",Memory corruption in Intel(R) Baseboard Management Controller firmware may allow an unauthenticated user to potentially enable denial of service via network access.,,,,,"Intel® Server Boards: BBS2600BPB
BBS2600BPQ
BBS2600BPS
BBS2600BPBR
BBS2600BPQR
BBS2600BPSR
S2600WF0
S2600WFQ
S2600WFT
S2600WF0R
S2600WFQR
S2600WFTR
S2600STB
S2600STQ
S2600STBR
S2600STQR
BBS2600STB
BBS2600STQ
BBS2600STBR
BBS2600STQR Intel® Compute Modules: HNS2600BPB
HNS2600BPQ
HNS2600BPS
HNS2600BPB24
HNS2600BPQ24
HNS2600BPS24
HNS2600BPBLC
HNS2600BPBLC24
HNS2600BPBR
HNS2600BPBRX
HPCHNS2600BPBR
HNS2600BPQR
HPCHNS2600BPQR
HNS2600BPSR
HPCHNS2600BPSR
HNS2600BPB24R
HNS2600BPB24RX
HNS2600BPQ24R
HNS2600BPS24R
HNS2600BPBLCR
HNS2600BPBLC24R
S9256WK1HLC
S9248WK1HLC
S9232WK1HLC
S9248WK2HLC
S9232WK2HLC
S9248WK2HAC
S9232WK2HAC Intel® Server Systems: R1304WF0YS
R1304WFTYS
R1208WFTYS
R2308WFTZS
R2208WF0ZS
R2208WFTZS
R2208WFQZS
R2312WF0NP
R2312WFTZS
R2312WFQZS
R2224WFQZS
R2224WFTZS
R1208WFTYSR
HPCR1208WFTYSR
R1304WF0YSR
HPCR1304WF0YSR
R1304WFTYSR
HPCR1304WFTYSR
R2208WFTZSR
R2208WFTZSRX
HPCR2208WFTZSR
HPCR2208WFTZSRX
R2208WF0ZSR
HPCR2208WF0ZSR
R2224WFTZSR
HPCR2224WFTZSR
R2308WFTZSR
HPCR2308WFTZSR
R2312WFTZSR
HPCR2312WFTZSR
R2312WF0NPR
HPCR2312WF0NPR
R2208WFQZSR
HPCR2208WFQZSR
R1208WFQYSR
HPCR1208WFQYSR",
Nuvoton* CIR Driver for Windows* 8 for Intel® NUC Advisory,INTEL-SA-00309,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00309.html,['CVE-2019-14602'],Improper permissions in the installer for the Nuvoton* CIR Driver versions 1.02.1002 and before may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Nuvoton* CIR Driver for Windows* for Intel® NUC version 1.02.1002 and before.,
2019.2 IPU – Intel® SGX Advisory,INTEL-SA-00293,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00293.html,"['CVE-2019-14566', 'CVE-2019-14565']","Insufficient initialization in Intel(R) SGX SDK versions shown below may allow an authenticated user to enable information disclosure, escalation of privilege or denial of service via local access.",,,,,"CVE-2019-14566: Windows*: Intel® SGX SDK for Windows* version: 2.4.100.51291
Intel® SGX SDK for Windows* version: 2.3.101.50222
Intel® SGX SDK for Windows* version: 2.3.100.49777 Linux: Intel® SGX SDK for Linux version: 2.6.100.51363
Intel® SGX SDK for Linux version: 2.5.100.49891
Intel® SGX SDK for Linux version: 2.4.100.48163
Intel® SGX SDK for Linux version: 2.3.100.46354
Intel® SGX SDK for Linux version: 2.2.100.45311 CVE-2019-14565: All Intel® SGX SDK for Windows* versions 2.4.100.51291 and earlier. All Intel® SGX SDK for Linux versions 2.6.100.51363 and earlier.",
Intel® PROSet/Wireless WiFi Software Security Advisory,INTEL-SA-00288,"December 3, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00288.html,"['CVE-2019-11154', 'CVE-2019-11155', 'CVE-2019-11156']","Logic errors in Intel(R) PROSet/Wireless WiFi Software before version 21.40 may allow an authenticated user to potentially enable escalation of privilege, denial of service, and information disclosure via local access.",,,,,"Intel® PROSet/Wireless WiFi Software before version 21.40 for the following products: Intel® Wi-Fi 6 AX201
Intel® Wi-Fi 6 AX200
Intel® Wireless-AC 9560
Intel® Wireless-AC 9462
Intel® Wireless-AC 9461
Intel® Wireless-AC 9260
Intel® Dual Band Wireless-AC 8265
Intel® Dual Band Wireless-AC 8260
Intel® Dual Band Wireless-AC 3168
Intel® Wireless 7265 (Rev D) Family
Intel® Dual Band Wireless-AC 3165",
Intel® WIFI Drivers and Intel® PROSet/Wireless WiFi Software extension DLL Advisory,INTEL-SA-00287,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00287.html,"['CVE-2019-11151', 'CVE-2019-11152', 'CVE-2019-11153']","Memory corruption issues in Intel(R) PROSet/Wireless WiFi Software extension DLL before version 21.40 may allow an authenticated user to potentially enable escalation of privilege, information disclosure and a denial of service via local access.",,,,,"Intel® WIFI Drivers and Intel® PROSet/Wireless WiFi Software before version 21.40 for the following products: Intel® Wi-Fi 6 AX201
Intel® Wi-Fi 6 AX200
Intel® Wireless-AC 9560
Intel® Wireless-AC 9462
Intel® Wireless-AC 9461
Intel® Wireless-AC 9260
Intel® Dual Band Wireless-AC 8265
Intel® Dual Band Wireless-AC 8260
Intel® Dual Band Wireless-AC 3168
Intel® Wireless 7265 (Rev D) Family
Intel® Dual Band Wireless-AC 3165",
2019.2 IPU – UEFI Advisory,INTEL-SA-00280,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00280.html,"['CVE-2019-11136', 'CVE-2019-11137']","Insufficient input validation in system firmware for Intel(R) Xeon(R) Scalable Processors, Intel(R) Xeon(R) Processors D Family, Intel(R) Xeon(R) Processors E5 v4 Family, Intel(R) Xeon(R) Processors E7 v4 Family and Intel(R) Atom(R) processor C Series may allow a privileged user to potentially enable escalation of privilege, denial of service and/or information disclosure via local access.",,,,,"Intel® Xeon® Scalable Processors
2nd Generation Intel® Xeon® Scalable Processors
Intel® Xeon® Processor D Family
Intel® Xeon® Processor E5 v4 Family
Intel® Xeon® Processor E7 v4 Family
Intel® Atom® Processor C Series",
2019.2 IPU – Intel® Xeon® Scalable Processors Voltage Setting Modulation Advisory,INTEL-SA-00271,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00271.html,['CVE-2019-11139'],Improper conditions check in the voltage modulation interface for some Intel(R) Xeon(R) Scalable Processors may allow a privileged user to potentially enable denial of service via local access.,,,,,"Intel® Xeon® Scalable Processors: Intel® Xeon® Platinum Processors: 8153, 8156, 8158, 8160, 8160F, 8160M, 8160T, 8164, 8168, 8170, 8170M, 8176, 8176F, 8176M, 8180, 8180M
Intel® Xeon® Gold Processors: 5115, 5118, 5119T, 5120, 5120T, 5122, 6126, 6126F, 6126T, 6128, 6130, 6130F, 6130T, 6132, 6134, 6134M, 6136, 6138, 6138F, 6138T, 6140, 6140M, 6142, 6142F, 6142M, 6144, 6146, 6148, 6148F, 6150, 6152, 6154

Intel® Xeon® Silver Processors: 4108, 4109T, 4110, 4112, 4114, 4114T, 4116, 4116T

Intel® Xeon® Bronze Processors: 3104, 3106",
2019.2 IPU – TSX Asynchronous Abort Advisory,INTEL-SA-00270,"May 11, 2021","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00270.html,['CVE-2019-11135'],TSX Asynchronous Abort condition on some CPUs utilizing speculative execution may allow an authenticated user to potentially enable information disclosure via a side channel with local access.,,,,,"This issue affects all current processors that support Intel© TSX unless IA32_ARCH_CAPABILITIES.TAA_NO (bit 8)=1. On CPUs affected by MDS, where IA32_ARCH_CAPABILITIES.MDS_NO (bit 5)=0, the existing MDS mitigations will also mitigate against TAA. A list of impacted products can be found here.",
2019.2 IPU – Intel® Processor Graphics Update Advisory,INTEL-SA-00260,"November 12, 2019","November 12, 2019",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00260.html,['CVE-2019-0154'],"Insufficient access control in subsystem for Intel (R) processor graphics in 6th, 7th, 8th and 9th Generation Intel(R) Core(TM) Processor Families; Intel(R) Pentium(R) Processor J, N, Silver and Gold Series; Intel(R) Celeron(R) Processor J, N, G3900 and G4900 Series; Intel(R) Atom(R) Processor A and E3900 Series; Intel(R) Xeon(R) Processor E3-1500 v5 and v6 and E-2100 Processor Families may allow an authenticated user to potentially enable denial of service via local access.",,,,,"6th, 7th, 8th and 9th Generation Intel(R) Core(TM) Processor Families; Intel(R) Pentium(R) Processor J, N, Silver and Gold Series; Intel(R) Celeron(R) Processor J, N, G3900 and G4900 Series; Intel(R) Atom(R) Processor A and E3900 Series; Intel(R) Xeon(R) Processor E3-1500 v5 and v6 and E-2100 Processor Families.",
